5221908EX;2025-08;;;;;;;;;;;;;;
CONTA;IC1;TIPO1;IC2;TIPO2;IC3;TIPO3;IC4;TIPO4;IC5;TIPO5;IC6;TIPO6;Valor;Tipo_valor;Natureza_valor
621200000;10131;PO;1571;FR;1001;CO;13210101;NR;;;;;53.23;period_change;C
621200000;10131;PO;1571;FR;1001;CO;13210101;NR;;;;;1025.27;beginning_balance;C
621200000;10131;PO;1571;FR;1001;CO;13210101;NR;;;;;1078.50;ending_balance;C
621200000;10131;PO;1500;FR;;;11215001;NR;;;;;678.19;period_change;C
621200000;10131;PO;1500;FR;;;11215001;NR;;;;;3806.23;beginning_balance;C
621200000;10131;PO;1500;FR;;;11215001;NR;;;;;4484.42;ending_balance;C
621200000;10131;PO;1500;FR;;;11215002;NR;;;;;43.62;period_change;C
621200000;10131;PO;1500;FR;;;11215002;NR;;;;;8.19;beginning_balance;C
621200000;10131;PO;1500;FR;;;11215002;NR;;;;;51.81;ending_balance;C
621200000;10131;PO;1500;FR;;;11215003;NR;;;;;366.18;beginning_balance;C
621200000;10131;PO;1500;FR;;;11215003;NR;;;;;366.18;ending_balance;C
621200000;10131;PO;1500;FR;;;11215004;NR;;;;;221.56;beginning_balance;C
621200000;10131;PO;1500;FR;;;11215004;NR;;;;;221.56;ending_balance;C
621200000;10131;PO;1500;FR;;;11145111;NR;;;;;67613.29;period_change;C
621200000;10131;PO;1500;FR;;;11145111;NR;;;;;220778.62;beginning_balance;C
621200000;10131;PO;1500;FR;;;11145111;NR;;;;;288391.91;ending_balance;C
621200000;10131;PO;1500;FR;1001;CO;11145111;NR;;;;;27014.88;period_change;C
621200000;10131;PO;1500;FR;1001;CO;11145111;NR;;;;;85364.85;beginning_balance;C
621200000;10131;PO;1500;FR;1001;CO;11145111;NR;;;;;112379.73;ending_balance;C
621200000;10131;PO;1500;FR;1002;CO;11145111;NR;;;;;16208.90;period_change;C
621200000;10131;PO;1500;FR;1002;CO;11145111;NR;;;;;51218.75;beginning_balance;C
621200000;10131;PO;1500;FR;1002;CO;11145111;NR;;;;;67427.65;ending_balance;C
621200000;10131;PO;1569;FR;1001;CO;17145001;NR;;;;;18193.41;period_change;C
621200000;10131;PO;1569;FR;1001;CO;17145001;NR;;;;;146110.77;beginning_balance;C
621200000;10131;PO;1569;FR;1001;CO;17145001;NR;;;;;164304.18;ending_balance;C
621200000;10131;PO;1569;FR;1001;CO;17145201;NR;;;;;6378.25;period_change;C
621200000;10131;PO;1569;FR;1001;CO;17145201;NR;;;;;38269.50;beginning_balance;C
621200000;10131;PO;1569;FR;1001;CO;17145201;NR;;;;;44647.75;ending_balance;C
621200000;10131;PO;1569;FR;1001;CO;17145301;NR;;;;;17608.88;beginning_balance;C
621200000;10131;PO;1569;FR;1001;CO;17145301;NR;;;;;17608.88;ending_balance;C
621200000;10131;PO;1541;FR;1070;CO;17155201;NR;;;;;3339.84;period_change;C
621200000;10131;PO;1541;FR;1070;CO;17155201;NR;;;;;16782.15;beginning_balance;C
621200000;10131;PO;1541;FR;1070;CO;17155201;NR;;;;;20121.99;ending_balance;C
621200000;10131;PO;1541;FR;1001;CO;17155201;NR;;;;;3339.84;period_change;C
621200000;10131;PO;1541;FR;1001;CO;17155201;NR;;;;;16782.15;beginning_balance;C
621200000;10131;PO;1541;FR;1001;CO;17155201;NR;;;;;20121.99;ending_balance;C
621200000;10131;PO;1543;FR;1001;CO;17155201;NR;;;;;3441.06;period_change;C
621200000;10131;PO;1543;FR;1001;CO;17155201;NR;;;;;23364.84;beginning_balance;C
621200000;10131;PO;1543;FR;1001;CO;17155201;NR;;;;;26805.90;ending_balance;C
621200000;10131;PO;1660;FR;;;17165001;NR;;;;;12590.46;period_change;C
621200000;10131;PO;1660;FR;;;17165001;NR;;;;;83978.14;beginning_balance;C
621200000;10131;PO;1660;FR;;;17165001;NR;;;;;96568.60;ending_balance;C
621200000;10131;PO;1500;FR;;;17195801;NR;;;;;5854.75;period_change;C
621200000;10131;PO;1500;FR;;;17195801;NR;;;;;40983.25;beginning_balance;C
621200000;10131;PO;1500;FR;;;17195801;NR;;;;;46838.00;ending_balance;C
621200000;10131;PO;1706;FR;3110;CO;17199901;NR;;;;;200000.00;beginning_balance;C
621200000;10131;PO;1706;FR;3110;CO;17199901;NR;;;;;200000.00;ending_balance;C
621200000;10131;PO;1500;FR;;;19999921;NR;;;;;54375.22;period_change;C
621200000;10131;PO;1500;FR;;;19999921;NR;;;;;30493.11;beginning_balance;C
621200000;10131;PO;1500;FR;;;19999921;NR;;;;;84868.33;ending_balance;C
621200000;10131;PO;1500;FR;;;11145112;NR;;;;;2619.84;period_change;C
621200000;10131;PO;1500;FR;;;11145112;NR;;;;;5368.04;beginning_balance;C
621200000;10131;PO;1500;FR;;;11145112;NR;;;;;7987.88;ending_balance;C
621200000;10131;PO;1500;FR;1001;CO;11145112;NR;;;;;1091.59;period_change;C
621200000;10131;PO;1500;FR;1001;CO;11145112;NR;;;;;2236.65;beginning_balance;C
621200000;10131;PO;1500;FR;1001;CO;11145112;NR;;;;;3328.24;ending_balance;C
621200000;10131;PO;1500;FR;1002;CO;11145112;NR;;;;;654.99;period_change;C
621200000;10131;PO;1500;FR;1002;CO;11145112;NR;;;;;1342.02;beginning_balance;C
621200000;10131;PO;1500;FR;1002;CO;11145112;NR;;;;;1997.01;ending_balance;C
621200000;10131;PO;1500;FR;1001;CO;11130311;NR;;;;;18496.73;period_change;C
621200000;10131;PO;1500;FR;1001;CO;11130311;NR;;;;;104791.68;beginning_balance;C
621200000;10131;PO;1500;FR;1001;CO;11130311;NR;;;;;123288.41;ending_balance;C
621200000;10131;PO;1500;FR;1002;CO;11130311;NR;;;;;11098.09;period_change;C
621200000;10131;PO;1500;FR;1002;CO;11130311;NR;;;;;62874.92;beginning_balance;C
621200000;10131;PO;1500;FR;1002;CO;11130311;NR;;;;;73973.01;ending_balance;C
621200000;10131;PO;1500;FR;;;11130311;NR;;;;;44392.26;period_change;C
621200000;10131;PO;1500;FR;;;11130311;NR;;;;;335707.79;beginning_balance;C
621200000;10131;PO;1500;FR;;;11130311;NR;;;;;380100.05;ending_balance;C
621200000;10131;PO;1500;FR;;;11125004;NR;;;;;909.09;period_change;C
621200000;10131;PO;1500;FR;;;11125004;NR;;;;;4822.14;beginning_balance;C
621200000;10131;PO;1500;FR;;;11125004;NR;;;;;5731.23;ending_balance;C
621200000;10131;PO;1500;FR;1001;CO;11125004;NR;;;;;378.78;period_change;C
621200000;10131;PO;1500;FR;1001;CO;11125004;NR;;;;;2009.23;beginning_balance;C
621200000;10131;PO;1500;FR;1001;CO;11125004;NR;;;;;2388.01;ending_balance;C
621200000;10131;PO;1500;FR;1002;CO;11125004;NR;;;;;227.28;period_change;C
621200000;10131;PO;1500;FR;1002;CO;11125004;NR;;;;;1205.48;beginning_balance;C
621200000;10131;PO;1500;FR;1002;CO;11125004;NR;;;;;1432.76;ending_balance;C
621200000;10131;PO;1500;FR;;;17215201;NR;;;;;3068.72;period_change;C
621200000;10131;PO;1500;FR;;;17215201;NR;;;;;20298.79;beginning_balance;C
621200000;10131;PO;1500;FR;;;17215201;NR;;;;;23367.51;ending_balance;C
621200000;10131;PO;1500;FR;1001;CO;17215201;NR;;;;;1278.63;period_change;C
621200000;10131;PO;1500;FR;1001;CO;17215201;NR;;;;;8457.84;beginning_balance;C
621200000;10131;PO;1500;FR;1001;CO;17215201;NR;;;;;9736.47;ending_balance;C
621200000;10131;PO;1500;FR;1002;CO;17215201;NR;;;;;767.19;period_change;C
621200000;10131;PO;1500;FR;1002;CO;17215201;NR;;;;;5074.71;beginning_balance;C
621200000;10131;PO;1500;FR;1002;CO;17215201;NR;;;;;5841.90;ending_balance;C
621200000;10131;PO;1500;FR;;;11125001;NR;;;;;2046.32;beginning_balance;C
621200000;10131;PO;1500;FR;;;11125001;NR;;;;;2046.32;ending_balance;C
621200000;10131;PO;1500;FR;1001;CO;11125001;NR;;;;;852.64;beginning_balance;C
621200000;10131;PO;1500;FR;1001;CO;11125001;NR;;;;;852.64;ending_balance;C
621200000;10131;PO;1500;FR;1002;CO;11125001;NR;;;;;511.56;beginning_balance;C
621200000;10131;PO;1500;FR;1002;CO;11125001;NR;;;;;511.56;ending_balance;C
621200000;10131;PO;1500;FR;;;19999922;NR;;;;;121.88;period_change;C
621200000;10131;PO;1500;FR;;;19999922;NR;;;;;889.90;beginning_balance;C
621200000;10131;PO;1500;FR;;;19999922;NR;;;;;1011.78;ending_balance;C
621200000;10131;PO;1500;FR;;;19999923;NR;;;;;2844.43;beginning_balance;C
621200000;10131;PO;1500;FR;;;19999923;NR;;;;;2844.43;ending_balance;C
621200000;10131;PO;1500;FR;;;19999924;NR;;;;;1534.46;beginning_balance;C
621200000;10131;PO;1500;FR;;;19999924;NR;;;;;1534.46;ending_balance;C
621200000;10131;PO;1600;FR;;;17135041;NR;;;;;1858.26;period_change;C
621200000;10131;PO;1600;FR;;;17135041;NR;;;;;9351.96;beginning_balance;C
621200000;10131;PO;1600;FR;;;17135041;NR;;;;;11210.22;ending_balance;C
621200000;10131;PO;1600;FR;;;17135091;NR;;;;;8300.49;period_change;C
621200000;10131;PO;1600;FR;;;17135091;NR;;;;;35831.94;beginning_balance;C
621200000;10131;PO;1600;FR;;;17135091;NR;;;;;44132.43;ending_balance;C
621200000;10131;PO;1500;FR;1002;CO;19229901;NR;;;;;2043.50;period_change;C
621200000;10131;PO;1500;FR;1002;CO;19229901;NR;;;;;6752.65;beginning_balance;C
621200000;10131;PO;1500;FR;1002;CO;19229901;NR;;;;;8796.15;ending_balance;C
621200000;10131;PO;1631;FR;;;24145001;NR;;;;;1881388.00;beginning_balance;C
621200000;10131;PO;1631;FR;;;24145001;NR;;;;;1881388.00;ending_balance;C
621200000;10131;PO;1706;FR;3110;CO;24199901;NR;;;;;300000.00;beginning_balance;C
621200000;10131;PO;1706;FR;3110;CO;24199901;NR;;;;;300000.00;ending_balance;C
621200000;10131;PO;1571;FR;1001;CO;24225101;NR;;;;;33154.00;period_change;C
621200000;10131;PO;1571;FR;1001;CO;24225101;NR;;;;;165770.00;beginning_balance;C
621200000;10131;PO;1571;FR;1001;CO;24225101;NR;;;;;198924.00;ending_balance;C
621200000;10131;PO;1500;FR;;;11125301;NR;;;;;45522.54;period_change;C
621200000;10131;PO;1500;FR;;;11125301;NR;;;;;548704.66;beginning_balance;C
621200000;10131;PO;1500;FR;;;11125301;NR;;;;;594227.20;ending_balance;C
621200000;10131;PO;1500;FR;;;11125003;NR;;;;;6070.69;period_change;C
621200000;10131;PO;1500;FR;;;11125003;NR;;;;;17697.56;beginning_balance;C
621200000;10131;PO;1500;FR;;;11125003;NR;;;;;23768.25;ending_balance;C
621200000;10131;PO;1500;FR;1001;CO;11125003;NR;;;;;2529.45;period_change;C
621200000;10131;PO;1500;FR;1001;CO;11125003;NR;;;;;7374.04;beginning_balance;C
621200000;10131;PO;1500;FR;1001;CO;11125003;NR;;;;;9903.49;ending_balance;C
621200000;10131;PO;1500;FR;1002;CO;11125003;NR;;;;;1517.68;period_change;C
621200000;10131;PO;1500;FR;1002;CO;11125003;NR;;;;;4424.37;beginning_balance;C
621200000;10131;PO;1500;FR;1002;CO;11125003;NR;;;;;5942.05;ending_balance;C
621200000;10131;PO;1750;FR;;;17215301;NR;;;;;11160.18;beginning_balance;C
621200000;10131;PO;1750;FR;;;17215301;NR;;;;;11160.18;ending_balance;C
621200000;10131;PO;1621;FR;;;17235001;NR;;;;;6261.03;period_change;C
621200000;10131;PO;1621;FR;;;17235001;NR;;;;;103110.67;beginning_balance;C
621200000;10131;PO;1621;FR;;;17235001;NR;;;;;109371.70;ending_balance;C
621200000;10132;PO;1800;FR;;;13210401;NR;;;;;7969.27;beginning_balance;C
621200000;10132;PO;1800;FR;;;13210401;NR;;;;;7969.27;ending_balance;C
621200000;10131;PO;1500;FR;;;17115111;NR;;;;;771291.83;period_change;C
621200000;10131;PO;1500;FR;;;17115111;NR;;;;;5802309.46;beginning_balance;C
621200000;10131;PO;1500;FR;;;17115111;NR;;;;;6573601.29;ending_balance;C
621200000;10131;PO;1500;FR;1002;CO;17115111;NR;;;;;192822.95;period_change;C
621200000;10131;PO;1500;FR;1002;CO;17115111;NR;;;;;1450188.78;beginning_balance;C
621200000;10131;PO;1500;FR;1002;CO;17115111;NR;;;;;1643011.73;ending_balance;C
621200000;10131;PO;1500;FR;1001;CO;17115111;NR;;;;;321371.59;period_change;C
621200000;10131;PO;1500;FR;1001;CO;17115111;NR;;;;;2416981.29;beginning_balance;C
621200000;10131;PO;1500;FR;1001;CO;17115111;NR;;;;;2738352.88;ending_balance;C
621200000;10132;PO;1800;FR;;;19990101;NR;;;;;58317.82;beginning_balance;C
621200000;10132;PO;1800;FR;;;19990101;NR;;;;;58317.82;ending_balance;C
621200000;10131;PO;1500;FR;;;11145113;NR;;;;;17326.71;beginning_balance;C
621200000;10131;PO;1500;FR;;;11145113;NR;;;;;17326.71;ending_balance;C
621200000;10131;PO;1500;FR;1001;CO;11145113;NR;;;;;7219.46;beginning_balance;C
621200000;10131;PO;1500;FR;1001;CO;11145113;NR;;;;;7219.46;ending_balance;C
621200000;10131;PO;1500;FR;1002;CO;11145113;NR;;;;;4331.69;beginning_balance;C
621200000;10131;PO;1500;FR;1002;CO;11145113;NR;;;;;4331.69;ending_balance;C
621200000;10131;PO;1500;FR;;;11145114;NR;;;;;103.35;beginning_balance;C
621200000;10131;PO;1500;FR;;;11145114;NR;;;;;103.35;ending_balance;C
621200000;10131;PO;1500;FR;1001;CO;11145114;NR;;;;;43.07;beginning_balance;C
621200000;10131;PO;1500;FR;1001;CO;11145114;NR;;;;;43.07;ending_balance;C
621200000;10131;PO;1500;FR;1002;CO;11145114;NR;;;;;25.83;beginning_balance;C
621200000;10131;PO;1500;FR;1002;CO;11145114;NR;;;;;25.83;ending_balance;C
621200000;10131;PO;1500;FR;;;11210101;NR;;;;;2406.69;period_change;C
621200000;10131;PO;1500;FR;;;11210101;NR;;;;;13614.73;beginning_balance;C
621200000;10131;PO;1500;FR;;;11210101;NR;;;;;16021.42;ending_balance;C
621200000;10131;PO;1540;FR;1070;CO;17515001;NR;;;;;164046.27;period_change;C
621200000;10131;PO;1540;FR;1070;CO;17515001;NR;;;;;1155297.24;beginning_balance;C
621200000;10131;PO;1540;FR;1070;CO;17515001;NR;;;;;1319343.51;ending_balance;C
621200000;10131;PO;1540;FR;1001;CO;17515001;NR;;;;;70305.53;period_change;C
621200000;10131;PO;1540;FR;1001;CO;17515001;NR;;;;;495127.37;beginning_balance;C
621200000;10131;PO;1540;FR;1001;CO;17515001;NR;;;;;565432.90;ending_balance;C
621200000;10131;PO;1600;FR;;;17135011;NR;;;;;100435.43;period_change;C
621200000;10131;PO;1600;FR;;;17135011;NR;;;;;673858.40;beginning_balance;C
621200000;10131;PO;1600;FR;;;17135011;NR;;;;;774293.83;ending_balance;C
621200000;10131;PO;1500;FR;;;17215001;NR;;;;;460689.96;period_change;C
621200000;10131;PO;1500;FR;;;17215001;NR;;;;;3046674.66;beginning_balance;C
621200000;10131;PO;1500;FR;;;17215001;NR;;;;;3507364.62;ending_balance;C
621200000;10131;PO;1500;FR;1001;CO;17215001;NR;;;;;191954.16;period_change;C
621200000;10131;PO;1500;FR;1001;CO;17215001;NR;;;;;1237246.63;beginning_balance;C
621200000;10131;PO;1500;FR;1001;CO;17215001;NR;;;;;1429200.79;ending_balance;C
621200000;10131;PO;1500;FR;1002;CO;17215001;NR;;;;;115172.48;period_change;C
621200000;10131;PO;1500;FR;1002;CO;17215001;NR;;;;;742347.98;beginning_balance;C
621200000;10131;PO;1500;FR;1002;CO;17215001;NR;;;;;857520.46;ending_balance;C
621200000;10131;PO;1600;FR;;;17135021;NR;;;;;5584.29;period_change;C
621200000;10131;PO;1600;FR;;;17135021;NR;;;;;39090.03;beginning_balance;C
621200000;10131;PO;1600;FR;;;17135021;NR;;;;;44674.32;ending_balance;C
621200000;10131;PO;1600;FR;;;17135031;NR;;;;;8388.19;period_change;C
621200000;10131;PO;1600;FR;;;17135031;NR;;;;;40353.10;beginning_balance;C
621200000;10131;PO;1600;FR;;;17135031;NR;;;;;48741.29;ending_balance;C
621200000;10132;PO;1800;FR;;;12150111;NR;;;;;142665.28;period_change;C
621200000;10132;PO;1800;FR;;;12150111;NR;;;;;533886.66;beginning_balance;C
621200000;10132;PO;1800;FR;;;12150111;NR;;;;;676551.94;ending_balance;C
621200000;10131;PO;1661;FR;;;17295101;NR;;;;;72000.00;beginning_balance;C
621200000;10131;PO;1661;FR;;;17295101;NR;;;;;72000.00;ending_balance;C
621200000;10131;PO;1500;FR;;;17115121;NR;;;;;416355.58;beginning_balance;C
621200000;10131;PO;1500;FR;;;17115121;NR;;;;;416355.58;ending_balance;C
621200000;10131;PO;1500;FR;1001;CO;17115121;NR;;;;;173481.49;beginning_balance;C
621200000;10131;PO;1500;FR;1001;CO;17115121;NR;;;;;173481.49;ending_balance;C
621200000;10131;PO;1500;FR;1002;CO;17115121;NR;;;;;104088.90;beginning_balance;C
621200000;10131;PO;1500;FR;1002;CO;17115121;NR;;;;;104088.90;ending_balance;C
621200000;10131;PO;1500;FR;;;17115201;NR;;;;;2714.03;period_change;C
621200000;10131;PO;1500;FR;;;17115201;NR;;;;;22969.01;beginning_balance;C
621200000;10131;PO;1500;FR;;;17115201;NR;;;;;25683.04;ending_balance;C
621200000;10131;PO;1500;FR;1001;CO;17115201;NR;;;;;1130.85;period_change;C
621200000;10131;PO;1500;FR;1001;CO;17115201;NR;;;;;9570.49;beginning_balance;C
621200000;10131;PO;1500;FR;1001;CO;17115201;NR;;;;;10701.34;ending_balance;C
621200000;10131;PO;1500;FR;1002;CO;17115201;NR;;;;;678.51;period_change;C
621200000;10131;PO;1500;FR;1002;CO;17115201;NR;;;;;5742.29;beginning_balance;C
621200000;10131;PO;1500;FR;1002;CO;17115201;NR;;;;;6420.80;ending_balance;C
621200000;10132;PO;1800;FR;;;12150121;NR;;;;;344.78;beginning_balance;C
621200000;10132;PO;1800;FR;;;12150121;NR;;;;;344.78;ending_balance;C
621200000;10132;PO;1800;FR;;;12155111;NR;;;;;255084.79;beginning_balance;C
621200000;10132;PO;1800;FR;;;12155111;NR;;;;;255084.79;ending_balance;C
621200000;10132;PO;1800;FR;;;12155112;NR;;;;;502.26;beginning_balance;C
621200000;10132;PO;1800;FR;;;12155112;NR;;;;;502.26;ending_balance;C
621200000;10131;PO;1500;FR;;;11125302;NR;;;;;16.50;beginning_balance;C
621200000;10131;PO;1500;FR;;;11125302;NR;;;;;16.50;ending_balance;C
621200000;10131;PO;1500;FR;1001;CO;11125302;NR;;;;;6.88;beginning_balance;C
621200000;10131;PO;1500;FR;1001;CO;11125302;NR;;;;;6.88;ending_balance;C
621200000;10131;PO;1500;FR;1002;CO;11125302;NR;;;;;4.12;beginning_balance;C
621200000;10131;PO;1500;FR;1002;CO;11125302;NR;;;;;4.12;ending_balance;C
621200000;10131;PO;1708;FR;;;17125241;NR;;;;;25938.26;period_change;C
621200000;10131;PO;1708;FR;;;17125241;NR;;;;;183670.69;beginning_balance;C
621200000;10131;PO;1708;FR;;;17125241;NR;;;;;209608.95;ending_balance;C
621310100;10131;PO;1500;FR;1001;CO;17115111;NR;;;;;257097.24;period_change;D
621310100;10131;PO;1500;FR;1001;CO;17115111;NR;;;;;1933895.63;beginning_balance;D
621310100;10131;PO;1500;FR;1001;CO;17115111;NR;;;;;2190992.87;ending_balance;D
621310100;10131;PO;1500;FR;1001;CO;17115201;NR;;;;;904.66;period_change;D
621310100;10131;PO;1500;FR;1001;CO;17115201;NR;;;;;7656.29;beginning_balance;D
621310100;10131;PO;1500;FR;1001;CO;17115201;NR;;;;;8560.95;ending_balance;D
621310100;10131;PO;1500;FR;1001;CO;17215101;NR;;;;;7819.36;period_change;D
621310100;10131;PO;1500;FR;1001;CO;17215101;NR;;;;;54245.33;beginning_balance;D
621310100;10131;PO;1500;FR;1001;CO;17215101;NR;;;;;62064.69;ending_balance;D
621310100;10131;PO;1500;FR;1001;CO;17215201;NR;;;;;1022.91;period_change;D
621310100;10131;PO;1500;FR;1001;CO;17215201;NR;;;;;6766.29;beginning_balance;D
621310100;10131;PO;1500;FR;1001;CO;17215201;NR;;;;;7789.20;ending_balance;D
621310100;10131;PO;1500;FR;1001;CO;17215001;NR;;;;;153563.32;period_change;D
621310100;10131;PO;1500;FR;1001;CO;17215001;NR;;;;;987282.70;beginning_balance;D
621310100;10131;PO;1500;FR;1001;CO;17215001;NR;;;;;1140846.02;ending_balance;D
622110000;20231;PO;01031;FS;1500;FR;;;31901100;ND;;;93057.65;period_change;D
622110000;20231;PO;01031;FS;1500;FR;;;31901100;ND;;;308574.99;beginning_balance;C
622110000;20231;PO;01031;FS;1500;FR;;;31901100;ND;;;215517.34;ending_balance;C
622110000;20231;PO;01031;FS;1500;FR;;;31911399;ND;;;3942.18;period_change;D
622110000;20231;PO;01031;FS;1500;FR;;;31911399;ND;;;12908.27;beginning_balance;C
622110000;20231;PO;01031;FS;1500;FR;;;31911399;ND;;;8966.09;ending_balance;C
622110000;20231;PO;01031;FS;1500;FR;;;33901400;ND;;;200.00;period_change;D
622110000;20231;PO;01031;FS;1500;FR;;;33901400;ND;;;14402.27;beginning_balance;C
622110000;20231;PO;01031;FS;1500;FR;;;33901400;ND;;;14202.27;ending_balance;C
622110000;10131;PO;10301;FS;1600;FR;;;33903000;ND;;;97656.12;beginning_balance;C
622110000;10131;PO;10301;FS;1600;FR;;;33903000;ND;;;97656.12;ending_balance;C
622110000;10131;PO;10301;FS;1632;FR;;;33903000;ND;;;0.00;beginning_balance;D
622110000;10131;PO;10301;FS;1632;FR;;;33903000;ND;;;0.00;ending_balance;D
622110000;10131;PO;10301;FS;1500;FR;1002;CO;33901400;ND;;;800.00;period_change;D
622110000;10131;PO;10301;FS;1500;FR;1002;CO;33901400;ND;;;37301.29;beginning_balance;C
622110000;10131;PO;10301;FS;1500;FR;1002;CO;33901400;ND;;;36501.29;ending_balance;C
622110000;10131;PO;10301;FS;1500;FR;1002;CO;33900800;ND;;;565.31;beginning_balance;C
622110000;10131;PO;10301;FS;1500;FR;1002;CO;33900800;ND;;;565.31;ending_balance;C
622110000;10131;PO;10302;FS;1500;FR;1002;CO;33903900;ND;;;24844.00;period_change;C
622110000;10131;PO;10302;FS;1500;FR;1002;CO;33903900;ND;;;24844.00;period_change;D
622110000;10131;PO;10302;FS;1500;FR;1002;CO;33903900;ND;;;4276.37;beginning_balance;C
622110000;10131;PO;10302;FS;1500;FR;1002;CO;33903900;ND;;;4276.37;ending_balance;C
622110000;10131;PO;10302;FS;1600;FR;;;33903900;ND;;;54101.62;beginning_balance;C
622110000;10131;PO;10302;FS;1600;FR;;;33903900;ND;;;54101.62;ending_balance;C
622110000;10131;PO;10302;FS;1500;FR;1002;CO;31901399;ND;;;20551.79;period_change;C
622110000;10131;PO;10302;FS;1500;FR;1002;CO;31901399;ND;;;20551.79;period_change;D
622110000;10131;PO;10302;FS;1500;FR;1002;CO;31901399;ND;;;15246.84;beginning_balance;C
622110000;10131;PO;10302;FS;1500;FR;1002;CO;31901399;ND;;;15246.84;ending_balance;C
622110000;10131;PO;10302;FS;1500;FR;1002;CO;33903000;ND;;;1265.26;period_change;C
622110000;10131;PO;10302;FS;1500;FR;1002;CO;33903000;ND;;;1265.26;period_change;D
622110000;10131;PO;10302;FS;1500;FR;1002;CO;33903000;ND;;;0.00;beginning_balance;D
622110000;10131;PO;10302;FS;1500;FR;1002;CO;33903000;ND;;;0.00;ending_balance;D
622110000;10131;PO;10302;FS;1600;FR;;;33903000;ND;;;0.00;beginning_balance;D
622110000;10131;PO;10302;FS;1600;FR;;;33903000;ND;;;0.00;ending_balance;D
622110000;10131;PO;10302;FS;1500;FR;1002;CO;33901400;ND;;;5610.00;period_change;D
622110000;10131;PO;10302;FS;1500;FR;1002;CO;33901400;ND;;;6460.97;beginning_balance;C
622110000;10131;PO;10302;FS;1500;FR;1002;CO;33901400;ND;;;850.97;ending_balance;C
622110000;10131;PO;04122;FS;1500;FR;;;33903600;ND;;;48525.95;beginning_balance;C
622110000;10131;PO;04122;FS;1500;FR;;;33903600;ND;;;48525.95;ending_balance;C
622110000;10131;PO;04122;FS;1500;FR;;;33901400;ND;;;650.00;period_change;D
622110000;10131;PO;04122;FS;1500;FR;;;33901400;ND;;;59191.94;beginning_balance;C
622110000;10131;PO;04122;FS;1500;FR;;;33901400;ND;;;58541.94;ending_balance;C
622110000;10131;PO;04122;FS;1500;FR;;;33903000;ND;;;44845.75;period_change;C
622110000;10131;PO;04122;FS;1500;FR;;;33903000;ND;;;13669.79;period_change;D
622110000;10131;PO;04122;FS;1500;FR;;;33903000;ND;;;217288.88;beginning_balance;C
622110000;10131;PO;04122;FS;1500;FR;;;33903000;ND;;;248464.84;ending_balance;C
622110000;20231;PO;01031;FS;1500;FR;;;33903900;ND;;;2830.05;period_change;D
622110000;20231;PO;01031;FS;1500;FR;;;33903900;ND;;;14712.33;beginning_balance;C
622110000;20231;PO;01031;FS;1500;FR;;;33903900;ND;;;11882.28;ending_balance;C
622110000;20231;PO;01031;FS;1500;FR;;;33903000;ND;;;4625.00;period_change;D
622110000;20231;PO;01031;FS;1500;FR;;;33903000;ND;;;54603.12;beginning_balance;C
622110000;20231;PO;01031;FS;1500;FR;;;33903000;ND;;;49978.12;ending_balance;C
622110000;10131;PO;08241;FS;1500;FR;;;44905199;ND;;;10351.00;beginning_balance;C
622110000;10131;PO;08241;FS;1500;FR;;;44905199;ND;;;10351.00;ending_balance;C
622110000;10131;PO;12361;FS;1500;FR;1001;CO;44905199;ND;;;54751.61;beginning_balance;C
622110000;10131;PO;12361;FS;1500;FR;1001;CO;44905199;ND;;;54751.61;ending_balance;C
622110000;10131;PO;15452;FS;1500;FR;;;44905199;ND;;;109503.22;beginning_balance;C
622110000;10131;PO;15452;FS;1500;FR;;;44905199;ND;;;109503.22;ending_balance;C
622110000;10131;PO;15452;FS;1706;FR;3110;CO;44905199;ND;;;114978.40;beginning_balance;C
622110000;10131;PO;15452;FS;1706;FR;3110;CO;44905199;ND;;;114978.40;ending_balance;C
622110000;10131;PO;26782;FS;1500;FR;;;44905199;ND;;;37018.79;beginning_balance;C
622110000;10131;PO;26782;FS;1500;FR;;;44905199;ND;;;37018.79;ending_balance;C
622110000;10131;PO;10302;FS;1706;FR;3110;CO;44905199;ND;;;0.00;beginning_balance;D
622110000;10131;PO;10302;FS;1706;FR;3110;CO;44905199;ND;;;0.00;ending_balance;D
622110000;10131;PO;10302;FS;1600;FR;;;44905199;ND;;;109503.23;beginning_balance;C
622110000;10131;PO;10302;FS;1600;FR;;;44905199;ND;;;109503.23;ending_balance;C
622110000;10131;PO;10302;FS;1500;FR;1002;CO;44905199;ND;;;123854.99;period_change;C
622110000;10131;PO;10302;FS;1500;FR;1002;CO;44905199;ND;;;123854.99;period_change;D
622110000;10131;PO;10302;FS;1500;FR;1002;CO;44905199;ND;;;54751.61;beginning_balance;C
622110000;10131;PO;10302;FS;1500;FR;1002;CO;44905199;ND;;;54751.61;ending_balance;C
622110000;10131;PO;04122;FS;1500;FR;;;44905200;ND;;;3500.00;period_change;D
622110000;10131;PO;04122;FS;1500;FR;;;44905200;ND;;;32430.61;beginning_balance;C
622110000;10131;PO;04122;FS;1500;FR;;;44905200;ND;;;28930.61;ending_balance;C
622110000;10131;PO;12361;FS;1569;FR;1001;CO;44905200;ND;;;0.00;beginning_balance;D
622110000;10131;PO;12361;FS;1569;FR;1001;CO;44905200;ND;;;0.00;ending_balance;D
622110000;10131;PO;12361;FS;1500;FR;1001;CO;44905200;ND;;;26556.61;beginning_balance;C
